select_0,select_1,select_2,select_3,select_4,select_5,select_6,select_7,select_8,select_9,select_10,select_11,select_12,select_13,select_14,select_15,select_16,label
1.065946102,3.046618462,-2.399944067,2.136774302,-0.824847102,-12.45262909,3.229124308,-2.858051538,0.10393779,-11.23987579,3.443777323,-12.43461895,1.040532351,-6.352051258,-3.545080423,-0.099827811,-4.678585529,63
1.014919877,-0.301344067,-2.619749308,2.178621531,-0.774767935,-12.67052078,3.177759409,-2.511274338,1.041788101,-7.321597576,2.962207317,-12.64135742,1.048496008,-8.106420517,-4.216348648,-1.0658921,-5.150894642,87
1.156808376,0.254875749,-2.985195398,2.564395666,0.926678538,-12.21028519,3.263232708,-1.955663443,-4.403959751,-6.105552673,2.062808752,-12.16582775,1.268777132,-8.512645721,-4.528081417,0.074169397,-4.830060959,8
1.33781743,-1.002351046,-3.37560606,2.848076344,3.589671373,-12.05225754,3.405615091,-3.563740253,-5.526572227,-6.227176666,2.748108864,-11.97364712,1.683303833,-7.447171211,-4.705598354,-0.861973345,-3.940375328,8
1.003728151,2.566321611,-2.570996523,2.328157663,0.881016195,-12.70885563,3.188754559,-2.673968792,-5.358795643,-7.982688427,2.895582676,-12.66448689,1.815164089,-7.707894325,-5.194647312,-0.000282392,-4.662534237,70
1.030963659,3.126646996,-2.314238787,2.199235678,-0.193683758,-12.79229832,3.180941582,-2.744907856,-0.183416769,-11.24147701,3.464550734,-12.77276993,0.888103902,-7.521398544,-3.597482204,0.051533788,-4.450540543,52
1.129210949,2.075156927,-1.874135733,2.478609562,1.051345587,-12.24260044,3.257003546,-2.160230398,-4.673704624,-6.667144775,2.25177598,-12.19668579,1.485496879,-7.836137772,-4.90897274,-1.798816442,-4.724601746,23
1.09925282,2.940008163,-2.417234182,2.172778606,-0.703881204,-12.43408298,3.242047548,-2.844269514,0.029307708,-11.22039318,3.497879028,-12.41118717,1.245505333,-6.240354061,-3.515861988,-0.058213249,-4.790136337,65
1.04870379,-1.201990843,-2.501175642,2.503116369,0.898156881,-12.7920599,3.197330475,-1.926319718,-4.698014736,-6.722724915,2.816052198,-12.74609089,1.077596784,-8.386691093,-4.792844772,0.059067696,-4.808474541,54
1.037631989,0.370962232,-2.438923597,2.336075306,0.864727616,-12.53355217,3.199085951,-2.012252569,-4.772797585,-7.038299084,2.862460136,-12.4850359,1.382814646,-8.209789276,-4.617503166,0.048249394,-4.714895725,51
1.059791803,3.062647343,-2.250023603,2.199339867,0.396459252,-12.3568306,3.200739622,-2.766624689,-1.675364375,-10.99142551,3.465600491,-12.32455444,1.336874485,-7.225599766,-3.457377434,0.041856781,-4.363887787,58
1.099779248,-0.276284486,-2.843382835,2.511446238,0.909095109,-12.2341814,3.215120077,-2.09605217,-4.490994453,-6.635991096,1.985782027,-12.18309021,1.293941379,-7.983994007,-4.65879631,-1.802922606,-5.211630344,96
1.045756221,-1.700618744,-2.865550756,2.506830454,0.895226061,-12.73072433,3.198569059,-2.000406265,-5.498911858,-6.499564648,2.804647446,-12.68774891,1.091963649,-8.702379227,-4.963635921,0.052809745,-5.104927063,15
0.849412858,5.593463898,-3.092965841,2.419476271,0.839878142,-7.288535595,2.877484083,-5.755301476,-3.646800041,-11.06202698,3.799204111,-11.76954269,-3.128375292,-7.933543205,-5.055774212,0.04752098,-2.869219303,34
1.013732672,2.13723731,-1.658026814,2.417772055,0.981869876,-12.56901073,3.203781366,-2.514877319,-5.357405186,-7.35642767,2.805335283,-12.52487373,1.458733082,-7.844173908,-5.134623051,0.070197582,-4.498833656,43
1.060004711,-0.977460563,-2.630255699,2.21665144,-0.38713789,-12.52534771,3.224478006,-1.876864195,0.859797776,-6.800562382,2.956345081,-12.48854351,1.131283045,-8.251499176,-4.087424755,-0.447916508,-4.89117527,39
1.060849667,-0.843569338,-2.830099821,2.457065582,0.881722212,-12.45500851,3.223022223,-2.00970149,-4.697886467,-6.731206894,2.798150301,-12.41038418,1.160261393,-8.685050964,-4.768627167,0.060068861,-5.017690182,26
1.287738681,-2.397987127,0.280659884,2.605136871,2.39460206,-12.2131834,3.445021868,-3.736259222,-4.82397747,-6.058585644,2.454108715,-12.15434647,1.700748086,-7.54598856,-4.761850834,-2.036786318,-5.074718475,61
1.047549725,3.009284019,-2.337132692,2.126676798,-1.119480014,-12.57728291,3.218682766,-2.523310184,0.656836152,-11.44262314,3.492879152,-12.54967117,1.681672812,-7.640554905,-3.635904074,-0.013163688,-4.673129082,56
1.036934137,0.373717636,-2.464222431,2.359648943,0.86795944,-12.47776318,3.199280024,-1.902926087,-4.471632481,-6.722279072,2.907233,-12.44877243,1.062658787,-8.30163765,-4.578398705,0.053100735,-4.697375774,18
1.199662924,-0.952887475,0.139799446,2.52096343,1.103412628,-12.24696732,3.325337887,-2.675568819,-4.267034531,-6.137476921,2.035968304,-12.19304943,1.355665326,-8.664344788,-4.898819923,0.06584312,-5.094416618,46
1.075347781,2.86956048,-2.484533072,2.13606286,-1.210080147,-12.51873589,3.223425627,-2.87449646,0.571447551,-11.35038567,3.463818312,-12.49002552,1.181377888,-6.608396053,-3.576890469,-0.070346199,-4.935924053,60
1.06376493,0.39483723,-2.602542877,2.146085262,-1.929622173,-12.64068794,3.198811531,-2.736636639,1.372928381,-7.355890274,3.069351196,-12.60852146,1.010491967,-7.931623936,-4.121089935,-0.129499048,-5.001563072,83
1.02989912,0.352396458,-2.675415277,2.289759874,0.769105256,-12.58644581,3.181561708,-2.062375307,0.740169644,-7.193368435,2.958530188,-12.54057026,1.052990675,-8.160819054,-4.085636139,3.81E-05,-4.77001524,46
1.097098351,-0.253657848,-3.588927984,2.505136728,0.972674906,-12.30365944,3.205906153,-2.575061321,-4.158035755,-6.132408142,2.096485138,-12.24633217,1.311634541,-8.688404083,-4.979731083,-0.978502452,-5.416806698,88
1.094873905,0.191732734,-2.556997061,2.20302248,-1.100450397,-12.58049679,3.235623121,-2.568292856,1.068171978,-7.217381954,3.05192399,-12.54301548,1.268630385,-7.959372044,-4.0512743,-0.017515393,-4.806687832,53
1.043780327,-1.103837609,-2.674174547,2.415111542,0.878758013,-12.46481037,3.207570791,-1.885248184,-4.564466953,-6.730540752,2.873623848,-12.42953014,1.074110508,-8.600406647,-4.731348991,0.056095764,-4.956272602,19
1.090169907,1.719967127,-2.519984484,2.288191319,0.759491563,-12.52891159,3.22920537,-2.121049166,0.804061413,-7.093743801,3.061999559,-12.49266529,1.338219285,-7.956455708,-3.875769615,0.056371689,-4.48896265,5
1.13205719,-1.910682797,-3.090875626,2.367287159,0.863514721,-12.37154198,3.265084505,-1.887569904,-7.660221577,-5.494645596,1.974162579,-12.32926655,1.346719742,-8.517971039,-4.880385399,-0.632719219,-5.690887928,85
1.150290847,-0.407282382,-2.842772245,2.544811964,1.164862514,-12.2832489,3.262042522,-2.66463089,-4.083686829,-5.851928234,2.148396969,-12.22170639,1.487189531,-8.573799133,-4.91129446,-2.120234251,-5.446583748,66
1.123099804,1.370795012,-2.207491636,2.605876446,1.284695745,-12.53141499,3.24441576,-2.071917772,-4.625897408,-6.650954723,2.21956706,-12.49197865,1.296981335,-7.793248177,-4.915169239,-1.859998941,-4.760331631,37
1.074535608,-0.822262585,-2.651927233,2.232722282,-0.589046776,-12.52129745,3.22943902,-1.829283953,0.900862277,-6.739726067,3.054466724,-12.49511051,1.023817897,-8.251279831,-4.055592537,0.014247745,-4.889027119,19
0.990090311,-1.829058766,-2.78618288,2.222126722,-0.752889335,-12.95982265,3.13517499,-2.076709509,0.962385595,-6.954473495,2.882189274,-12.92549229,0.949953675,-8.391026497,-4.383035183,-2.385641575,-5.632882118,97
1.009718418,1.6621387,-2.64538455,2.25662756,0.590739071,-12.72303772,3.167779207,-2.706871986,0.695604503,-8.046625137,2.973187208,-12.68570232,1.207807183,-7.868789673,-4.216536522,-0.114008278,-4.926289558,95
1.151331186,1.533645153,-2.602388859,2.619570494,1.568463683,-12.2731123,3.271505833,-2.468695402,-4.285102367,-6.558552742,2.256381273,-12.23038387,1.33811152,-8.013439178,-4.943621159,0.080860779,-4.588820457,15
1.089915276,-0.915629923,-2.838129044,2.493154287,0.889069021,-12.31291962,3.204560518,-1.99732852,-4.553435326,-6.677968025,1.96475935,-12.27334309,1.222705603,-8.273424149,-4.781415462,-1.990325928,-5.555512428,91
1.012213469,-1.834443569,-2.899213076,2.331629515,0.863375962,-12.58295441,3.185830355,-2.149595261,-5.529706001,-6.849789143,2.663920879,-12.52968311,1.133642912,-8.732810974,-5.036718369,-0.123305649,-5.383882523,86
1.166808367,0.261654347,-2.975140333,2.59818244,1.431182384,-12.2125597,3.268814802,-2.674579382,-4.256663322,-6.296009064,2.335588694,-12.1548872,1.514404178,-8.249902725,-4.865573883,0.087532565,-4.756990433,70
1.071044683,-1.136709213,-2.542217255,2.580988646,0.916851282,-12.70799637,3.227917433,-1.810728192,-4.566329002,-6.666753769,2.915170908,-12.66996098,1.066338658,-8.440363884,-4.714844227,-1.820037484,-5.199219704,3
0.999774992,-1.115052223,-2.594161987,2.245306253,0.595800638,-12.63140678,3.157414675,-2.062666893,-4.794264317,-6.885340691,2.81184721,-12.5938921,1.029399395,-8.398630142,-4.825964928,-0.599099278,-5.178740501,95
1.198539495,-1.991632223,-3.168761015,2.463946342,0.888990879,-12.36034107,3.308184385,-1.994070053,-4.51804924,-4.578134537,2.023700714,-12.29470539,1.456638217,-8.971525192,-4.449502945,-0.020376751,-5.598549843,78
1.043441296,-2.468132734,-2.833471775,2.434321642,0.888125479,-12.81946182,3.214673758,-2.073649645,-5.603517532,-6.744244099,2.704801083,-12.7804184,1.148688793,-8.719535828,-5.031407833,-0.049855672,-5.398664474,73
1.010288715,-2.011552572,-2.704235792,2.085407972,-2.527847767,-12.60240841,3.181801796,-1.981221676,1.510019064,-6.875422478,2.963037014,-12.58214474,0.982899308,-8.305188179,-4.275924206,-0.114253059,-5.171820164,92
1.007142425,1.42883563,-2.664141417,2.295580149,0.855680883,-12.61557865,3.172206402,-2.13001132,0.715569317,-7.339262486,2.928147793,-12.57547855,1.037600756,-8.111116409,-4.08433485,-0.722247183,-4.887476444,36
1.135535121,2.952027082,-2.406744719,2.176863432,-0.747909606,-12.39049339,3.262898445,-2.985589743,-0.996649563,-11.1070776,3.46973896,-12.35684967,1.219874144,-6.454527855,-3.531055927,0.035782665,-4.527599812,44
1.067261934,-0.756249011,-2.648496628,2.263548613,-0.072139278,-12.53966045,3.2147789,-1.866563439,0.859606087,-6.859641552,3.012860775,-12.51424313,1.012580752,-8.207458496,-4.05160141,0.003458217,-4.831288815,32
1.078341961,2.590838432,-2.412746191,2.206290007,-0.420658052,-12.64616776,3.221252203,-2.778909445,0.286403924,-9.160841942,3.153323889,-12.61902142,1.359288692,-7.701450825,-3.95868063,0.009567693,-4.660028934,70
1.026964068,-1.834984541,-2.522300005,2.198699713,-0.507858396,-12.60901451,3.182790041,-1.94296217,-4.521167278,-6.805049419,2.848523617,-12.56989098,1.02106452,-8.475915909,-4.859553337,-1.02820611,-5.316504002,98
1.071073651,2.541969538,-2.620565653,2.4428792,0.900146663,-12.40241241,3.204383612,-2.003312588,-4.621431828,-7.330752373,2.943974257,-12.36965752,1.131598234,-7.793183804,-3.783493757,0.06824629,-4.159096241,8
1.054462194,2.442854643,-2.512547016,2.157979727,-1.163389683,-12.60816193,3.18114686,-2.666068792,0.911573946,-9.464642525,3.483163357,-12.57767487,0.884889841,-7.726144314,-3.842802286,-0.968243062,-5.04110527,71
1.091701865,2.087978125,-1.604959846,2.529539108,1.040875912,-12.85910034,3.255886793,-2.582359552,-5.706984997,-7.432625771,2.82649827,-12.81143665,1.3137362,-7.529523849,-5.105659962,0.09479855,-4.477810383,64
1.088808537,1.89149797,-2.476185799,2.246540785,0.10733746,-12.54009151,3.234129906,-2.209259033,0.933109164,-7.097373009,3.097226381,-12.51293182,1.138582826,-7.875916004,-3.900275707,0.053588063,-4.521151543,5
1.159362316,3.017166138,-2.410191059,2.23851347,0.033159181,-12.28846741,3.276207685,-3.048855305,-1.871765375,-10.96715546,3.492114067,-12.26746368,1.216879845,-6.083616257,-3.526345015,0.032223016,-4.406337738,27
1.067150116,-2.056640863,-2.472485304,2.400161743,0.663482487,-12.80628872,3.20584631,-1.861680746,-4.58669281,-6.717905045,2.827834129,-12.76963139,1.076715946,-8.478885651,-4.91792345,-0.800052822,-5.165378571,81
1.033707857,-0.546607673,-2.860929728,2.347563028,0.876272976,-12.5416851,3.188913584,-2.206681728,-4.878778458,-6.839333057,2.713936329,-12.49924469,1.178573728,-8.422029495,-4.838256836,-0.0534731,-5.169765949,92
1.062126875,-1.163920283,-2.81108737,2.356494427,0.871904016,-12.49780846,3.207998753,-2.015724421,-4.726873398,-6.779762745,2.780038357,-12.45879459,1.151375294,-8.650815964,-4.817479134,-1.956681728,-5.6161623,56
0.897921383,5.662588596,-3.469602346,2.435692549,0.822924018,-7.375061035,2.99699378,-5.444108486,-2.40350914,-7.457287312,2.474855661,-11.88356304,2.798014164,-9.771510124,-5.204277992,0.141471729,-3.789870739,64
1.034458399,2.63325572,-2.506367445,2.31783843,0.878327966,-12.49670315,3.210904837,-2.232269049,-5.021596909,-7.724382877,2.944472551,-12.45296097,1.327898979,-7.641132832,-4.887383461,0.067880303,-4.323790073,33
1.077618837,1.9596349,-1.897039652,2.531571627,1.281315327,-12.35765743,3.224855661,-2.367365122,-4.875640869,-6.792784214,2.213621378,-12.31051826,1.329368711,-7.773851871,-4.989531994,-1.314778447,-4.879989624,52
1.067807674,-0.74773103,-2.691235781,2.225764036,-0.614994764,-12.56298351,3.208350658,-1.885062099,0.87083894,-6.845088959,3.004411936,-12.52583027,1.020555973,-8.274767876,-4.110943317,-1.776040435,-5.282032013,51
1.11978054,0.904895008,-1.970915318,2.639052153,1.416730642,-12.61174583,3.24529767,-2.324043512,-4.693473339,-6.738812447,2.161088943,-12.57375431,1.343463659,-7.78627491,-4.956961632,-2.04009223,-5.108158588,61
1.096305728,-1.609569669,0.246687621,2.375507116,0.93930012,-12.3885498,3.262204885,-2.725164175,-4.138097286,-5.438022614,1.91588974,-12.33340359,1.389327526,-8.815164566,-4.970166683,-0.495387822,-5.575708389,88
1.107413054,0.313152522,-2.571638346,2.192814589,-1.434665561,-12.57843018,3.249241114,-2.56940341,1.251588821,-7.166847229,3.08905673,-12.54488468,1.080441594,-7.962695599,-4.042339325,0.018160328,-4.84114933,48
1.020175338,-2.818712473,-2.842946768,2.371774435,0.817119777,-12.88196087,3.189305067,-2.1212883,-6.614834785,-6.836800098,2.685055017,-12.84164715,1.105407953,-8.672527313,-5.077095509,-0.097897649,-5.472931862,93
1.056732178,-1.58677876,-2.642848492,2.2900846,0.751305699,-12.47376442,3.189007998,-1.863413692,-4.607355118,-6.729203701,2.889373064,-12.43748569,1.090990067,-8.552920341,-4.727740765,-2.144318104,-5.525575161,56
1.067196846,-1.173952341,-2.671403885,2.167471647,-1.702512026,-12.56301308,3.201413393,-2.237244368,1.172376394,-6.95041275,2.99737978,-12.52969933,1.013211846,-8.181767464,-4.130317688,-0.096525505,-5.031929493,68
1.090779781,2.867741108,-2.254748106,2.373136997,0.871637285,-12.38043499,3.224322319,-2.517290354,-0.273688197,-8.053757668,3.0890553,-12.3397274,1.171082497,-7.397834778,-4.72817421,-1.354914904,-4.484802246,29
1.124917984,1.798518658,-2.500866652,2.282533646,0.00162749,-12.51931572,3.232640028,-2.006680489,1.25508523,-9.101051331,3.190118074,-12.48010921,0.949204326,-7.784117699,-3.619828939,0.045627415,-4.586317062,5
1.155189633,2.796349525,-2.496551991,2.385308266,0.871642292,-12.49685669,3.291224718,-3.315340996,-1.954098225,-8.329915047,3.105963469,-12.45228386,1.970758677,-7.312500477,-4.985696316,0.067399845,-4.459130287,39
1.129358768,3.073355913,-2.359841108,2.196799517,-0.324671328,-12.3694706,3.270220757,-2.907716036,-0.175752506,-11.1725626,3.444185019,-12.35223961,1.026557207,-6.436432838,-3.457792044,0.029974625,-4.514552116,8
1.076287746,3.061467648,-2.419899702,2.203350544,0.279989779,-12.40466881,3.233209372,-2.908750057,-1.046664596,-11.13859749,3.498996973,-12.38869572,0.835821033,-5.927222252,-3.440622568,0.01821278,-4.680267334,48
1.119263887,2.01017046,-2.49170804,2.25244379,-0.221136943,-12.57480526,3.244514942,-2.621733665,0.77976954,-7.377182961,3.085831165,-12.5326128,1.32680583,-7.769726753,-3.927115917,0.054689392,-4.599598408,38
1.015794158,-1.071141958,-2.913381338,2.502336025,0.924032271,-12.79966354,3.173494577,-2.193693399,-4.790760994,-6.815764427,3.519929171,-12.74997139,1.05313015,-8.64696312,-4.934459686,-2.069500923,-5.623725414,32
1.185979366,-1.798428297,-0.302273184,2.413916349,0.967808008,-12.33933544,3.346402884,-2.06738162,-4.124863625,-4.488602161,1.936679363,-12.27818871,1.389913082,-8.83245182,-4.902964115,0.060850099,-5.310311317,36
1.08534801,2.609428406,-2.456135273,2.460727453,0.890673101,-12.70670986,3.206945658,-2.109251976,0.56301254,-7.804224968,3.062948227,-12.67014503,1.102857709,-7.555685997,-3.836931705,-1.69598341,-4.491643429,7
1.093695164,1.866903543,-2.497456551,2.263828039,0.167691931,-12.58933544,3.229550123,-2.468622923,0.821713865,-7.306014061,3.097658396,-12.55130386,1.358054042,-7.867656708,-3.96678257,0.027809113,-4.702560902,36
1.171042681,3.023770094,-1.990915537,2.437126875,0.870468974,-12.12991142,3.272216082,-2.727468014,-2.316542387,-10.78221607,3.549767733,-12.09722519,1.357732177,-6.957771301,-4.380593777,0.044761151,-4.060290337,7
1.19408071,-1.156121731,-3.563281298,2.527537346,0.90276891,-12.26544666,3.311672926,-2.531151772,-4.332594395,-6.177122593,2.064816952,-12.21580887,1.457393527,-8.080181122,-4.780862808,0.073815316,-5.228724957,58
1.029124737,1.863459587,-2.582577467,2.313495398,0.865436733,-12.52287865,3.188520908,-2.014161587,0.722587049,-7.141787529,2.912202358,-12.49315453,1.39716208,-8.051703453,-3.927378178,0.058151037,-4.465954304,6
1.141777277,1.598902702,-2.394614458,2.665734053,1.769138932,-12.50460815,3.235723495,-2.779336214,-5.379924774,-6.838070393,2.544889927,-12.44645023,1.382304072,-7.647820473,-4.888649464,-1.905284166,-4.730945587,84
1.049986482,0.68846947,-2.840081692,2.491145372,0.923454225,-12.46704674,3.219442844,-2.115262985,-4.654816628,-6.75958252,2.793678045,-12.41584587,1.158949137,-8.542647362,-4.649746895,0.061350033,-4.861472607,13
1.034206986,-1.291098833,-2.66596055,2.212471962,-1.860437393,-12.91514301,3.167440653,-2.548947573,1.547249079,-7.109143257,3.003365755,-12.8920517,0.953019679,-8.127223015,-4.268954277,-2.493529558,-5.60817194,96
1.088329315,-0.533348858,-2.608012676,2.183712721,-1.54751277,-12.5707798,3.238977194,-2.320772886,1.248149633,-7.023510456,3.062374353,-12.526577,1.074572682,-8.11301136,-4.098911285,-0.009572135,-4.897474289,56
1.028587818,0.177958816,-2.434124231,2.35440588,0.868882835,-12.50191593,3.194923639,-1.960272312,-4.593475342,-6.825922966,2.856519938,-12.46368408,1.086628199,-8.261878967,-4.633765221,0.054966643,-4.673633575,34
1.099077821,-2.394765139,-3.146940947,2.323149204,0.607240379,-12.43903351,3.247830153,-2.114000082,-7.274661064,-6.18326664,2.645522833,-12.40477562,1.281984806,-8.485798836,-4.945144176,-0.054547727,-5.635751724,63
1.121704698,1.390609026,-2.13841939,2.634637594,1.488435864,-12.59947681,3.246541739,-2.505775452,-4.943264484,-6.773253918,2.23415947,-12.54819202,1.381017089,-7.606895924,-4.936678886,0.10110645,-4.567539692,57
1.021533966,-2.012381315,-2.776359558,2.215843439,-0.723222554,-12.57186031,3.17870307,-1.968346953,0.862026691,-6.781397343,2.906980991,-12.54387474,1.018755794,-8.502464294,-4.249603271,-0.132413104,-5.166529655,76
0.994177878,-0.632413924,-2.705133677,2.221532106,0.013518676,-12.66643429,3.149136066,-2.283679724,0.789681971,-7.240739346,2.924942255,-12.61681271,1.02929616,-8.237448692,-4.233880997,-0.161015779,-5.059718609,83
1.136683702,2.897531986,-2.109856367,2.221506119,0.362882376,-12.28736591,3.280596972,-3.477950335,-2.694747448,-10.94980049,3.517016172,-12.25963402,1.420785785,-5.411342621,-4.859969139,-0.01274188,-4.772759438,57
1.203556299,-0.166315228,-3.208221912,2.643348932,2.022800922,-12.17967033,3.295143843,-3.045399666,-5.237674713,-6.622330666,2.641566038,-12.11450481,1.549618363,-7.560964584,-4.841137409,0.07866703,-4.433253288,69
1.05395627,-1.498577237,-2.720641375,2.413008451,0.877669752,-12.4587822,3.217708588,-1.920234799,-4.658977985,-6.73687458,2.832478523,-12.43129826,1.120340705,-8.642310143,-4.793420315,0.059689134,-4.99448967,35
1.003376842,1.898631454,-2.632795095,2.227288961,0.483339429,-12.73702431,3.158451319,-2.80187583,0.687697053,-8.186260223,2.994136095,-12.69552803,1.047466993,-7.806565285,-4.174020767,-0.138238743,-4.897740364,84
1.048151374,0.682908714,-2.285948038,2.562835932,0.926594794,-12.7908659,3.192989826,-1.992246389,-4.697274208,-7.107666492,2.877260923,-12.7575922,1.085263729,-8.056588173,-4.66146946,-1.105167866,-4.774811268,33
1.039357781,-0.843399107,-2.648714304,2.20539856,-0.581561327,-12.61924362,3.202754259,-2.332448483,0.823508859,-7.109201431,2.929550409,-12.58555794,1.584986925,-8.24975872,-4.186713219,-0.074560329,-4.963124752,74
1.044917464,0.93927151,-2.575753927,2.19601202,-0.595731795,-12.64600849,3.196921349,-2.624530792,0.818085015,-7.400060177,3.021905899,-12.60453129,1.047356606,-7.975207806,-4.11794281,0.008294076,-4.914738655,61
1.029787183,-1.572228551,-2.710954905,2.20361495,-1.50293541,-12.90614223,3.169792891,-2.176166773,1.169735193,-6.932928562,2.986879349,-12.86886024,0.97763294,-8.277234077,-4.295656681,-0.166624069,-5.132333279,85
1.139204502,3.021630287,-2.3721807,2.166861057,-1.228294134,-12.42791367,3.273389339,-2.892046213,0.178692132,-11.23130798,3.438967466,-12.39385605,0.996572196,-6.565843105,-3.505680561,-1.33195734,-4.877477169,42
1.313962936,-2.213119745,0.216226429,2.637816668,2.476867437,-12.14035511,3.448782206,-3.754588842,-4.873167038,-6.044806004,2.261792421,-12.06760216,2.000145435,-8.174454689,-4.727154732,0.090601981,-4.272627354,28
1.109391093,2.056474686,-2.465856314,2.212392569,-0.932419121,-12.58231449,3.242189169,-2.52365613,1.256555319,-9.362242699,3.197394133,-12.55714893,1.077781916,-7.747932911,-3.852943897,-1.596130967,-5.022674084,56
1.08085072,-0.080374032,-2.620182991,2.292584181,-0.803487957,-12.88844395,3.212172508,-2.481000662,1.093935728,-7.114693642,3.090945721,-12.86678123,0.982507885,-8.041149139,-4.143277645,-0.027739311,-4.857060909,49
1.161539555,-1.185066104,-3.323117733,2.473492622,0.883916855,-12.3263483,3.282543898,-2.158128977,-6.626907349,-5.200978756,2.007937431,-12.27140903,1.422401547,-8.463814735,-4.820855141,-2.696898937,-6.069142818,82
1.116921306,1.881716609,-2.506778002,2.265953302,-0.131367579,-12.58286572,3.23878932,-2.494518042,0.846342325,-7.294423103,3.120508194,-12.53560638,1.059367537,-7.807988644,-3.93260479,0.045631915,-4.657004833,37
1.038088918,-1.022301435,-2.619269371,2.518572807,0.909491122,-12.81686306,3.198754549,-2.054648638,-4.837734699,-6.781642437,2.813493013,-12.76852322,1.111244321,-8.379935265,-4.823050976,0.039101869,-4.936588764,59
1.161487579,3.018501043,-2.287506819,2.357698917,0.849839032,-12.34945774,3.268132687,-2.561156034,-1.069880128,-8.78921032,3.271051168,-12.30719185,1.349882245,-7.398653507,-3.328415394,-1.182024002,-4.452923775,7
0.991778791,-1.728397012,-2.775214911,2.188750982,-0.720007539,-12.65257072,3.145294905,-2.058300018,0.934387088,-6.967644215,2.905822039,-12.61836147,0.960755885,-8.394573212,-4.277839184,-0.190623254,-5.145686626,90
1.157110691,-0.076604635,-3.027531147,2.565570593,0.936050475,-12.24164772,3.255296469,-2.047878265,-4.371864796,-6.188896656,2.046910048,-12.19730568,1.288456798,-8.477353096,-4.615812302,-2.170438051,-5.477090836,38
1.120351791,0.755146801,-2.531877756,2.261217833,-0.247616053,-12.48728848,3.24916482,-2.011980057,1.096472979,-6.908610821,3.094318628,-12.45549393,1.06607914,-7.979671955,-3.882833958,0.05130522,-4.667975426,11
1.072523594,1.78642714,-2.511655092,2.272337198,0.522253692,-12.56443119,3.20946908,-2.132649899,0.842283666,-7.167402267,3.093562365,-12.53409481,1.020814657,-7.885210514,-3.940814495,0.046865702,-4.607684135,20
1.169922709,-0.584453285,-2.5758636,2.469615698,1.046142817,-12.30686569,3.308361053,-2.051179409,-4.040120602,-4.950442314,2.089358568,-12.25734043,1.369677901,-9.267141342,-4.131441116,-1.815731764,-5.422711372,29
1.110310435,0.802002847,-2.558547497,2.325353861,0.172560975,-12.82078648,3.232699394,-1.97907877,0.93348974,-6.936522961,3.081421852,-12.78072262,1.036908627,-7.986196995,-4.014527321,-1.931344628,-4.975222111,24
1.18413043,2.537439346,-2.910562754,2.751451254,2.088585138,-12.5995369,3.289519787,-2.53682518,-5.429214001,-7.24202013,2.944568396,-12.53591537,1.345967889,-7.276054859,-4.839623451,0.105893284,-3.80038619,2
1.040379643,3.092396975,-2.255402803,2.23366189,0.74039042,-12.42177296,3.194903612,-2.501883507,-0.331655443,-11.16442108,3.468029976,-12.40408039,1.291556597,-7.472864628,-3.416107178,0.039175019,-4.393390656,35
1.058716416,-1.667183638,-2.341843367,2.435857773,0.873083293,-12.79350185,3.198262691,-1.861310005,-4.540587902,-6.708099842,2.882819891,-12.75800228,1.064528465,-8.335156441,-4.859539032,-2.129851103,-5.346223354,70
1.075083494,-1.991063833,-2.789971113,2.303446531,0.804054439,-12.43319607,3.229610443,-1.905502677,-5.513167381,-6.632302761,2.822531462,-12.38815212,1.152297735,-8.699767113,-4.897154331,0.051027313,-5.161982059,31
1.115533471,-0.309716135,-3.219029665,2.42806983,0.892521143,-12.30522251,3.237040043,-2.327955961,-4.489202976,-6.640871525,1.990484595,-12.26416492,1.334682226,-8.060359955,-4.733846188,-0.822369635,-5.270908833,71
0.977886736,1.81509161,-2.647321224,2.271954536,0.861909866,-12.71108246,3.151502132,-2.44210124,-4.993783951,-7.905089378,2.938971281,-12.68035889,1.072230101,-7.895592213,-4.203700542,-0.017317282,-4.757473946,75
1.22467792,2.776249647,-2.299637079,2.353002071,0.866514385,-12.34787941,3.346428633,-3.65810132,-3.438563585,-9.154007912,3.420011282,-12.30337143,1.629789829,-6.684231281,-4.960722446,0.067421883,-4.577601433,53
1.187271237,0.507146895,-2.832826853,2.513348341,0.885759592,-12.20612907,3.280157328,-1.863608003,-4.286763668,-6.459807873,2.076365948,-12.16374016,1.282181978,-8.337435722,-4.475872517,0.079246938,-4.705750942,20
1.042913556,-0.282187849,-2.91887641,2.347940922,0.875085056,-12.45742702,3.211857319,-2.110043764,-4.679177761,-6.671762943,2.750481129,-12.42190361,1.14075911,-8.694047928,-4.766548634,0.047542512,-5.128170013,19
1.156171322,1.680137157,-2.323147535,2.52123642,1.198518038,-12.21774864,3.266876936,-2.581043959,-5.065892696,-6.772171497,2.377763033,-12.16302776,1.576679707,-8.127054214,-4.884203911,0.089981452,-4.386202335,58
1.121022224,1.726231217,-2.724969625,2.616432428,2.071358919,-12.25964451,3.236200333,-2.65565896,-4.341897488,-6.528283596,2.470000267,-12.21141529,1.34691143,-8.425713539,-4.941755295,-1.535008073,-4.754676819,21
1.181395888,3.018261671,-2.086880207,2.476676226,0.888236344,-12.55182648,3.26487565,-2.894288301,-2.365674019,-8.858302116,3.307402849,-12.50728798,1.141279221,-7.209867954,-4.603915215,-1.399378777,-4.442196846,12
